Cost,Endogeneity,day,Approximation,RMSE,MAPE,R2
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Thu,x1^3,24.74691576436745,0.9972747894788436,0.9903053586070046
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Thu,x1x2,25.77724281110506,1.0352783995774961,0.9894812892238143
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1,53.34718403412911,1.9398555159879594,0.9634397668124379
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1^2,27.911270689318254,1.0355387229578765,0.989992048900318
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1^3,21.181034930375716,0.7820894272510308,0.99423657945599
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1x2,26.72212626111832,0.9910640051360535,0.9908266496437705
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1,53.71054941388485,1.9027224772337104,0.9741599367152551
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1^2,23.572071521864274,0.8514813973522806,0.9950229742977628
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1^3,15.423720672703237,0.5461744233260718,0.9978691509457113
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1x2,23.277854974195627,0.8415094356557984,0.9951464411546074
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1,69.21938839954178,2.5405866270667263,0.9504823390210089
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1^2,21.945330012998138,0.8161062740244234,0.9950227570626392
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1^3,16.319015104373808,0.5809861293367424,0.9972477207524167
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1x2,21.554553861887793,0.8114264330553894,0.995198436428608
