Cost,Endogeneity,day,Approximation,RMSE,MAPE,R2
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sun,x1x2,8.909082131422952,0.3613143409256002,0.9876143287022221
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Mon,x1,22.246916148225598,1.2442353846032783,0.8817078061306706
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Mon,x1^2,8.616752401106679,0.48648307892007997,0.9822538691972652
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Mon,x1^3,8.090645365407322,0.4577376291110161,0.9843547401316435
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Mon,x1x2,8.284262739126023,0.4485000531110074,0.9835969662244097
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Tue,x1,23.68171682786327,1.337575856096173,0.834456118793239
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Tue,x1^2,8.594750802455552,0.48387140177303045,0.9781951379229229
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Tue,x1^3,8.500641716671023,0.48011989745116723,0.9786700327040871
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Tue,x1x2,8.339539633010633,0.46804327007331953,0.9794708522915598
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Wed,x1,22.657572004671604,1.2790553774044182,0.8538241468727233
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Wed,x1^2,8.5053004065176,0.48021272326119374,0.9794018500942967
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Wed,x1^3,8.363575936456515,0.47196190052525905,0.9800825879399845
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Wed,x1x2,8.045136970406444,0.45063466857862705,0.9815704052977683
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Thu,x1,22.829644935911652,1.282233121056961,0.864817831022862
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Thu,x1^2,8.658473518258424,0.4922078370789086,0.9805551873882543
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Thu,x1^3,8.514486737905546,0.484542297040554,0.9811965282067788
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Thu,x1x2,8.250477189496953,0.46577727679628894,0.9823445320812082
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Fri,x1,20.58912743470191,1.0735867793645661,0.8963445089357994
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Fri,x1^2,10.577522214076703,0.5731517912731766,0.9726420014444499
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Fri,x1^3,7.912526412855493,0.425032952052782,0.9846910016715398
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Fri,x1x2,10.347684916974899,0.5550989221618993,0.9738179997647614
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sat,x1,21.51706591193904,1.1464333406587468,0.9317554600290507
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sat,x1^2,9.581048285029794,0.5153612505343933,0.9864690631278205
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sat,x1^3,6.237466132919446,0.31826623761558775,0.9942652008616039
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sat,x1x2,9.451200206972509,0.5091474170407075,0.9868333365077129
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sun,x1,24.437986572607198,1.3549767468754221,0.9043399251697284
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sun,x1^2,7.7569029254760995,0.4164898743698838,0.9903622293877427
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sun,x1^3,6.963665016811016,0.3834062392355432,0.9922326009879029
"[100, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",Sun,x1x2,7.550425101630388,0.4069922601747768,0.9908684882932658
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Mon,x1,20.49848713480268,1.2360595763769162,0.895685712585918
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Mon,x1^2,7.0041597889155005,0.4437890880556256,0.9878209821535129
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Mon,x1^3,6.526428247980501,0.40262434076406717,0.9894257076874436
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Mon,x1x2,6.758131329121004,0.4256830971583875,0.9886615567572108
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Tue,x1,20.603472944579824,1.2808100719627653,0.8647229582816031
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Tue,x1^2,6.779856698747127,0.4337494744444966,0.9853517999277231
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Tue,x1^3,6.628172934408606,0.41451730496896033,0.9859999077947312
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Tue,x1x2,6.518514986228516,0.41838400082983673,0.9864593170107566
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Wed,x1,21.602319798465693,1.3310164502962851,0.8644369083719009
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Wed,x1^2,7.680168746239981,0.4884532770844166,0.9828650750225927
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Wed,x1^3,7.592301496700954,0.4764694915051883,0.9832549065884792
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Wed,x1x2,7.432928624319681,0.4759166184988685,0.9839505332433944
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Thu,x1,21.59952358053115,1.3369910031319876,0.8766981770594612
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Thu,x1^2,7.8896603908913825,0.501484330888992,0.9835487927992996
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Thu,x1^3,7.752788804503005,0.4905141309476273,0.9841146400464027
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Thu,x1x2,7.482090265684305,0.47750986659641353,0.9852045887925867
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Fri,x1,19.877210586337526,1.1598996634415357,0.9040852434044981
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Fri,x1^2,9.991020076666553,0.6057953158885393,0.9757677235610435
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Fri,x1^3,7.580767443216248,0.4581139043385332,0.9860491426118265
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Fri,x1x2,9.768657492970961,0.5867579639427938,0.976834359264329
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sat,x1,20.523616092966595,1.2313894345555632,0.9381245491543289
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sat,x1^2,8.821255870723352,0.5355354194773951,0.9885693362189755
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sat,x1^3,5.872952348922223,0.33546316666352693,0.994933318950781
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sat,x1x2,8.673528401903742,0.5239413240743358,0.9889489836451987
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sun,x1,21.171430754680095,1.2989646024667167,0.9263458238521708
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sun,x1^2,6.433150427022773,0.3885910909789632,0.9931994447607976
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sun,x1^3,6.061600655618398,0.37511058001425013,0.9939622990042293
"[100, 1, 20, 20]","[1, 0.5, 0.2, 0.4]",Sun,x1x2,6.192169561907129,0.3734275424099907,0.9936993893961704
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Mon,x1,20.547078294400517,1.240632775637445,0.8952913602174773
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Mon,x1^2,7.016837819049339,0.44517215684503514,0.9877886060041681
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Mon,x1^3,6.543363475233399,0.40445866339176895,0.989380979548484
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Mon,x1x2,6.771199690426218,0.42697094901026666,0.9886286085505843
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Tue,x1,20.56180577565176,1.2796814479940177,0.8651289705925913
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Tue,x1^2,6.752403927840019,0.4323010738099704,0.9854550244726306
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Tue,x1^3,6.5992332259381605,0.41317570891616545,0.9861074131141256
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Tue,x1x2,6.482786154382234,0.4164837455907037,0.9865933719987914
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Wed,x1,21.56007298507945,1.329285498466829,0.8648602585431062
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Wed,x1^2,7.64935405241346,0.48695357248943505,0.9829889094634793
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Wed,x1^3,7.562043362597524,0.4748909062045414,0.9833750266764247
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Wed,x1x2,7.402409712536586,0.4744395254847356,0.9840695197569944
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Thu,x1,21.689165334830925,1.3439679185206528,0.8757681663209805
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Thu,x1^2,7.910543272657984,0.503306434551345,0.9834743010104952
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Thu,x1^3,7.773357727432215,0.4924056684532314,0.9840425120441842
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Thu,x1x2,7.5013437213888965,0.47976811568493416,0.9851397762541001
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Fri,x1,19.787142830356764,1.1580094282971036,0.9050257535534949
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Fri,x1^2,9.925389155811578,0.6034951902854521,0.9761034741565524
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Fri,x1^3,7.538184492551402,0.45627178086466835,0.9862160654032451
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Fri,x1x2,9.697443560828741,0.583717254094197,0.9771884812676821
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sat,x1,20.494019026518348,1.2315230280993663,0.9383143170716881
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sat,x1^2,8.800789319216364,0.5351179937559242,0.9886244250479471
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sat,x1^3,5.869314725167954,0.3356300488271349,0.9949405314232207
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sat,x1x2,8.651274949438735,0.5233480346202777,0.9890076553533752
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sun,x1,21.130501780808125,1.297557626750613,0.926609655272339
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sun,x1^2,6.414010958910063,0.3876706340109356,0.993237944944521
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sun,x1^3,6.044384347233722,0.37414361858789447,0.9939948556456547
"[100, 1, 20, 20]","[1, 0.5, 0.4, 0.8]",Sun,x1x2,6.172186107146787,0.3727725923434763,0.9937382268147515
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Mon,x1,77.62583491025114,2.5615830130939274,0.9085808057145757
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Mon,x1^2,24.551321787188037,0.8305258499460101,0.9908551922922222
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Mon,x1^3,22.12566075432697,0.7331979248412432,0.9925729333855854
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Mon,x1x2,23.473095999023634,0.7956895037413002,0.9916407835538017
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Tue,x1,76.78665138291139,2.650698589663203,0.8869834930413167
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Tue,x1^2,27.83615300846644,0.9533949483373263,0.9851478662028637
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Tue,x1^3,25.593675744922983,0.8647005204905683,0.9874444497730879
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Tue,x1x2,24.571173906972476,0.8498110113922066,0.9884276320362595
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Wed,x1,76.09618684598094,2.599484353389805,0.8986277736396138
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Wed,x1^2,28.073587512350777,0.9668032775090833,0.9862028615052658
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Wed,x1^3,25.19443776339733,0.8577818191235518,0.9888877363485822
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Wed,x1x2,25.779345125107458,0.8908108469947277,0.9883657884576381
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Thu,x1,73.25675195844822,2.4976723644301138,0.9147601638866394
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Thu,x1^2,28.246900094648602,0.9809537450139902,0.9873267245090006
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Thu,x1^3,25.300891863741857,0.8626438309790332,0.989832388381038
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Thu,x1x2,26.0161400825144,0.8946417813646049,0.9892493923439606
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Fri,x1,53.355561486880816,1.6714500429493178,0.9634274165204151
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Fri,x1^2,27.92393545726873,0.8900530645246525,0.9899827271827849
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Fri,x1^3,21.19396653653316,0.6684716742357117,0.9942294030835721
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Fri,x1x2,26.731315958410338,0.8526609405881281,0.9908201215838124
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sat,x1,53.710549413884884,1.6422484618514341,0.9741599367152551
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sat,x1^2,23.572071521864352,0.7329512857492233,0.9950229742977627
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sat,x1^3,15.423720672703347,0.46671003423527985,0.9978691509457113
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sat,x1x2,23.277854974195694,0.7246808892280695,0.9951464411546074
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sun,x1,69.9568505772711,2.191850366592435,0.9493617097325717
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sun,x1^2,22.39999321636008,0.7074728859795997,0.9948082435816736
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sun,x1^3,16.42750150593327,0.49313128030603,0.9972077032798518
"[100, 1, 20, 80]","[1, 0.5, -0.4, -0.8]",Sun,x1x2,22.0203103023975,0.7035407269387131,0.9949827538999245
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Mon,x1,77.44645764687608,2.5616481246377325,0.9090455618912148
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Mon,x1^2,24.477933473453866,0.8303173585820219,0.9909140513274478
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Mon,x1^3,22.10354013821773,0.734631770706188,0.9925912583294481
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Mon,x1x2,23.39625883944705,0.7950568404803502,0.9916993211068815
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Tue,x1,76.76909280447069,2.6550812248652274,0.8870390999267765
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Tue,x1^2,27.810823826856524,0.954832788715743,0.9851753982549777
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Tue,x1^3,25.572804436598773,0.866092483366747,0.9874653548985393
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Tue,x1x2,24.57065839191515,0.8511748976733008,0.988428519840185
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Wed,x1,76.0961868459807,2.604349571738202,0.8986277736396144
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Wed,x1^2,28.073587512350777,0.9686518139848854,0.9862028615052658
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Wed,x1^3,25.194437763397378,0.859453862869702,0.9888877363485821
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Wed,x1x2,25.77934512510739,0.8924951914981872,0.9883657884576382
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Thu,x1,73.2567519584483,2.502580526000849,0.914760163886639
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Thu,x1^2,28.246900094648684,0.9829293729666871,0.9873267245090005
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Thu,x1^3,25.300891863741874,0.8644171493497336,0.989832388381038
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Thu,x1x2,26.016140082514465,0.8964220891581545,0.9892493923439606
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Fri,x1,53.35556148688079,1.6747540704764228,0.9634274165204151
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Fri,x1^2,27.923935457268698,0.8918401858901261,0.9899827271827849
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Fri,x1^3,21.193966536533157,0.6698596153694873,0.9942294030835721
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Fri,x1x2,26.731315958410196,0.8543625037192804,0.9908201215838125
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sat,x1,53.710549413884806,1.6454571166730512,0.9741599367152551
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sat,x1^2,23.572071521864306,0.7344069230330171,0.9950229742977628
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sat,x1^3,15.423720672703311,0.46767844464445774,0.9978691509457113
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sat,x1x2,23.277854974195723,0.7261163169036944,0.9951464411546074
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sun,x1,69.95685057727073,2.19641026221742,0.9493617097325722
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sun,x1^2,22.399993216360183,0.7089921311070324,0.9948082435816735
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sun,x1^3,16.427501505933314,0.4942336599149279,0.9972077032798518
"[100, 1, 20, 80]","[1, 0.5, -0.2, -0.4]",Sun,x1x2,22.02031030239755,0.7050480525360419,0.9949827538999245
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Mon,x1,72.04871699829326,2.8181091220467387,0.9220144380371189
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Mon,x1^2,22.80243614555416,0.9211447045449297,0.9921886841401956
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Mon,x1^3,21.504251345611163,0.8634634369888434,0.9930527911032214
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Mon,x1x2,21.66014312014576,0.8725092982735994,0.9929517005539257
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Tue,x1,73.03186065821461,2.984536762921642,0.8995365698837785
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Tue,x1^2,25.56812966052464,1.0522283618767128,0.9876865091698467
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Tue,x1^3,24.136615421983297,0.9820684542274059,0.9890267313286383
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Tue,x1x2,23.070609964644458,0.9529257994901816,0.9899746065594216
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Wed,x1,69.98945730311611,2.80476721618439,0.9160627301496151
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Wed,x1^2,25.1151848845956,1.0189276753989416,0.9891915766683463
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Wed,x1^3,23.51452671044045,0.9558148248848285,0.9905253741033891
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Wed,x1x2,22.922059044543595,0.9334932652940473,0.990996801178645
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Thu,x1,72.67455773832661,2.8687861282935896,0.916390739145925
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Thu,x1^2,27.467478816756913,1.1223455037054246,0.9880566217844069
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Thu,x1^3,24.74691576436745,0.9972747894788436,0.9903053586070046
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Thu,x1x2,25.77724281110506,1.0352783995774961,0.9894812892238143
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1,53.34718403412911,1.9398555159879594,0.9634397668124379
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1^2,27.911270689318254,1.0355387229578765,0.989992048900318
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1^3,21.181034930375716,0.7820894272510308,0.99423657945599
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Fri,x1x2,26.72212626111832,0.9910640051360535,0.9908266496437705
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1,53.71054941388485,1.9027224772337104,0.9741599367152551
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1^2,23.572071521864274,0.8514813973522806,0.9950229742977628
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1^3,15.423720672703237,0.5461744233260718,0.9978691509457113
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sat,x1x2,23.277854974195627,0.8415094356557984,0.9951464411546074
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1,69.21938839954178,2.5405866270667263,0.9504823390210089
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1^2,21.945330012998138,0.8161062740244234,0.9950227570626392
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1^3,16.319015104373808,0.5809861293367424,0.9972477207524167
"[100, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",Sun,x1x2,21.554553861887793,0.8114264330553894,0.995198436428608
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Mon,x1,69.43074712915679,3.0028629916005807,0.92752886682255
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Mon,x1^2,21.275873512992604,0.9654366075225502,0.9931948739443602
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Mon,x1^3,20.123823136159327,0.9071242428154991,0.9939118918547933
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Mon,x1x2,20.305975725301078,0.9222617509010788,0.9938011789350254
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Tue,x1,68.60701748438645,3.116358294426043,0.9119462079150178
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Tue,x1^2,23.19784784702758,1.0650800713328648,0.9899328538099845
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Tue,x1^3,22.09200784908652,1.0156369879580556,0.9908697774892307
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Tue,x1x2,20.7888670695918,0.9661830111894741,0.9919151376801941
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Wed,x1,68.74755781491262,3.049048009110707,0.9191700931325757
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Wed,x1^2,23.907772137761746,1.089456173795254,0.9902245728283731
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Wed,x1^3,22.40377105720711,1.0242873107696637,0.9914158009288428
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Wed,x1x2,22.266628892570374,1.0195437099248754,0.9915205736852055
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Thu,x1,70.74259094877235,3.1218405973923464,0.9216078031809094
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Thu,x1^2,26.404571441741854,1.2130714278864074,0.9890788302475609
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Thu,x1^3,24.196094872399755,1.0987982000493663,0.9908293214930636
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Thu,x1x2,24.70059232401055,1.115211980056819,0.9904429106323985
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Fri,x1,53.13532443022364,2.1472244369559808,0.9637532589964369
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Fri,x1^2,27.594857550368523,1.1456945921635195,0.9902240582670184
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Fri,x1^3,20.864002154026316,0.8690034429507788,0.9944114707392104
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Fri,x1x2,26.498234827350466,1.096445919216934,0.9909856133861754
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sat,x1,53.71054941388472,2.1089033725186215,0.9741599367152552
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sat,x1^2,23.572071521864093,0.9458539847649716,0.9950229742977628
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sat,x1^3,15.423720672703167,0.6103506085275993,0.9978691509457113
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sat,x1x2,23.277854974195552,0.9344432113769684,0.9951464411546074
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sun,x1,64.96579346629487,2.659535484732967,0.9565954284907819
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sun,x1^2,19.693595363076344,0.8166120234832042,0.9960114411919032
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sun,x1^3,15.693583177120734,0.6350811759959224,0.9974671457122536
"[100, 1, 20, 80]","[1, 0.5, 0.2, 0.4]",Sun,x1x2,19.256656298424716,0.8111929194971221,0.9961864649971243
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Mon,x1,69.38580103251704,3.002695026119241,0.9276133641279561
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Mon,x1^2,21.22051944081764,0.9627014057097337,0.9932293681233716
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Mon,x1^3,20.055851615029855,0.9033333904606465,0.9939521724886072
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Mon,x1x2,20.254867665281992,0.9208358509612392,0.9938315506813915
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Tue,x1,68.53803754363183,3.1158472826262456,0.9121198309469766
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Tue,x1^2,23.159508096875438,1.0633726031576178,0.9899657200084185
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Tue,x1^3,22.03889509725609,1.0119803734714166,0.9909132790973322
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Tue,x1x2,20.75045804661004,0.9642731276323436,0.991944677560058
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Wed,x1,68.82272068092043,3.0550911831894783,0.9189782243059146
"[100, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Wed,x1^2,23.939464257511265,1.0918327967944923,0.9901968208985523
